Region,Latitude,Longitude,Date,Year,Month,Month_Name,Season,Temperature,Precipitation
Androy,-25.0333,46.0833,2010-08-01,2010,8,August,Dry,20.3,2.47
Androy,-25.0333,46.0833,2010-09-01,2010,9,September,Dry,21.37,0.76
Androy,-25.0333,46.0833,2010-10-01,2010,10,October,Dry,24.48,3.26
Androy,-25.0333,46.0833,2010-11-01,2010,11,November,Rainy,27.3,1.16
Androy,-25.0333,46.0833,2010-12-01,2010,12,December,Rainy,25.64,9.62
Androy,-25.0333,46.0833,2011-01-01,2011,1,January,Rainy,26.56,7.35
Androy,-25.0333,46.0833,2011-02-01,2011,2,February,Rainy,24.71,12.92
Androy,-25.0333,46.0833,2011-03-01,2011,3,March,Rainy,24.82,4.47
Androy,-25.0333,46.0833,2011-04-01,2011,4,April,Rainy,23.57,7.54
Androy,-25.0333,46.0833,2011-05-01,2011,5,May,Dry,21.17,5.12
Androy,-25.0333,46.0833,2011-06-01,2011,6,June,Dry,19.72,1.46
Androy,-25.0333,46.0833,2011-07-01,2011,7,July,Dry,18.5,0.81
Androy,-25.0333,46.0833,2011-08-01,2011,8,August,Dry,19.8,4.19
Androy,-25.0333,46.0833,2011-09-01,2011,9,September,Dry,21.39,0.06
Androy,-25.0333,46.0833,2011-10-01,2011,10,October,Dry,24.08,0.72
Androy,-25.0333,46.0833,2011-11-01,2011,11,November,Rainy,26.13,2.02
Androy,-25.0333,46.0833,2011-12-01,2011,12,December,Rainy,26.74,3.88
Androy,-25.0333,46.0833,2012-01-01,2012,1,January,Rainy,25.79,6.81
Androy,-25.0333,46.0833,2012-02-01,2012,2,February,Rainy,27.2,3.29
Androy,-25.0333,46.0833,2012-03-01,2012,3,March,Rainy,25.43,4.86
Androy,-25.0333,46.0833,2012-04-01,2012,4,April,Rainy,23.12,7.41
Androy,-25.0333,46.0833,2012-05-01,2012,5,May,Dry,21.7,0.3
Androy,-25.0333,46.0833,2012-06-01,2012,6,June,Dry,21.07,0.14
Androy,-25.0333,46.0833,2012-07-01,2012,7,July,Dry,20.79,0.09
Androy,-25.0333,46.0833,2012-08-01,2012,8,August,Dry,22.4,0.07
Androy,-25.0333,46.0833,2012-09-01,2012,9,September,Dry,22.59,4.88
Androy,-25.0333,46.0833,2012-10-01,2012,10,October,Dry,24.59,5.32
Androy,-25.0333,46.0833,2012-11-01,2012,11,November,Rainy,23.19,6.98
Androy,-25.0333,46.0833,2012-12-01,2012,12,December,Rainy,25.23,4.33
Androy,-25.0333,46.0833,2013-01-01,2013,1,January,Rainy,27.41,6.22
Androy,-25.0333,46.0833,2013-02-01,2013,2,February,Rainy,24.35,20.91
Androy,-25.0333,46.0833,2013-03-01,2013,3,March,Rainy,23.8,4.2
Androy,-25.0333,46.0833,2013-04-01,2013,4,April,Rainy,22.78,2.76
Androy,-25.0333,46.0833,2013-05-01,2013,5,May,Dry,20.45,3.91
Androy,-25.0333,46.0833,2013-06-01,2013,6,June,Dry,18.67,2.82
Androy,-25.0333,46.0833,2013-07-01,2013,7,July,Dry,18.19,1.35
Androy,-25.0333,46.0833,2013-08-01,2013,8,August,Dry,19.42,2.14
Androy,-25.0333,46.0833,2013-09-01,2013,9,September,Dry,22.83,0.48
Androy,-25.0333,46.0833,2013-10-01,2013,10,October,Dry,22.97,5.02
Androy,-25.0333,46.0833,2013-11-01,2013,11,November,Rainy,24.56,6.58
Androy,-25.0333,46.0833,2013-12-01,2013,12,December,Rainy,24.34,4.9
Androy,-25.0333,46.0833,2014-01-01,2014,1,January,Rainy,25.96,8.42
Androy,-25.0333,46.0833,2014-02-01,2014,2,February,Rainy,25.53,6.62
Androy,-25.0333,46.0833,2014-03-01,2014,3,March,Rainy,25.68,3.69
Androy,-25.0333,46.0833,2014-04-01,2014,4,April,Rainy,23.9,2.39
Androy,-25.0333,46.0833,2014-05-01,2014,5,May,Dry,21.87,1.34
Androy,-25.0333,46.0833,2014-06-01,2014,6,June,Dry,20.68,0.67
Androy,-25.0333,46.0833,2014-07-01,2014,7,July,Dry,20.16,0.86
Androy,-25.0333,46.0833,2014-08-01,2014,8,August,Dry,20.59,2.4
Androy,-25.0333,46.0833,2014-09-01,2014,9,September,Dry,22.03,2.59
Androy,-25.0333,46.0833,2014-10-01,2014,10,October,Dry,22.85,5.28
Androy,-25.0333,46.0833,2014-11-01,2014,11,November,Rainy,24.01,5.24
Androy,-25.0333,46.0833,2014-12-01,2014,12,December,Rainy,25.13,7.53
Androy,-25.0333,46.0833,2015-01-01,2015,1,January,Rainy,24.85,23.11
Androy,-25.0333,46.0833,2015-02-01,2015,2,February,Rainy,25.22,4.35
Androy,-25.0333,46.0833,2015-03-01,2015,3,March,Rainy,24.32,9.34
Androy,-25.0333,46.0833,2015-04-01,2015,4,April,Rainy,23.04,4.63
Androy,-25.0333,46.0833,2015-05-01,2015,5,May,Dry,21.39,3.23
Androy,-25.0333,46.0833,2015-06-01,2015,6,June,Dry,19.66,3.23
Androy,-25.0333,46.0833,2015-07-01,2015,7,July,Dry,18.99,3.02
Androy,-25.0333,46.0833,2015-08-01,2015,8,August,Dry,19.99,0.56
Androy,-25.0333,46.0833,2015-09-01,2015,9,September,Dry,21.7,1.35
Androy,-25.0333,46.0833,2015-10-01,2015,10,October,Dry,25.51,1.41
Androy,-25.0333,46.0833,2015-11-01,2015,11,November,Rainy,24.9,5.25
Androy,-25.0333,46.0833,2015-12-01,2015,12,December,Rainy,26.08,6.3
Androy,-25.0333,46.0833,2016-01-01,2016,1,January,Rainy,26.32,3.33
Androy,-25.0333,46.0833,2016-02-01,2016,2,February,Rainy,26.9,2.91
Androy,-25.0333,46.0833,2016-03-01,2016,3,March,Rainy,26.71,4.75
Androy,-25.0333,46.0833,2016-04-01,2016,4,April,Rainy,24.57,1.05
Androy,-25.0333,46.0833,2016-05-01,2016,5,May,Dry,20.82,3.49
Androy,-25.0333,46.0833,2016-06-01,2016,6,June,Dry,19.33,5.34
Androy,-25.0333,46.0833,2016-07-01,2016,7,July,Dry,19.06,2.13
Androy,-25.0333,46.0833,2016-08-01,2016,8,August,Dry,20.15,0.34
Androy,-25.0333,46.0833,2016-09-01,2016,9,September,Dry,23.02,0.23
Androy,-25.0333,46.0833,2016-10-01,2016,10,October,Dry,24.66,2.48
Androy,-25.0333,46.0833,2016-11-01,2016,11,November,Rainy,25.06,4.73
Androy,-25.0333,46.0833,2016-12-01,2016,12,December,Rainy,27.5,1.23
Androy,-25.0333,46.0833,2017-01-01,2017,1,January,Rainy,28.7,2.75
Androy,-25.0333,46.0833,2017-02-01,2017,2,February,Rainy,26.76,14.19
Androy,-25.0333,46.0833,2017-03-01,2017,3,March,Rainy,24.93,12.95
Androy,-25.0333,46.0833,2017-04-01,2017,4,April,Rainy,22.97,2.52
Androy,-25.0333,46.0833,2017-05-01,2017,5,May,Dry,22.07,1.2
Androy,-25.0333,46.0833,2017-06-01,2017,6,June,Dry,20.67,1.87
Androy,-25.0333,46.0833,2017-07-01,2017,7,July,Dry,19.73,2.19
Androy,-25.0333,46.0833,2017-08-01,2017,8,August,Dry,19.58,6.15
Androy,-25.0333,46.0833,2017-09-01,2017,9,September,Dry,21.06,0.63
Androy,-25.0333,46.0833,2017-10-01,2017,10,October,Dry,24.85,1.35
Androy,-25.0333,46.0833,2017-11-01,2017,11,November,Rainy,24.45,2.62
Androy,-25.0333,46.0833,2017-12-01,2017,12,December,Rainy,25.3,8.62
Androy,-25.0333,46.0833,2018-01-01,2018,1,January,Rainy,24.59,6.05
Androy,-25.0333,46.0833,2018-02-01,2018,2,February,Rainy,24.71,15.56
Androy,-25.0333,46.0833,2018-03-01,2018,3,March,Rainy,24.8,4.78
Androy,-25.0333,46.0833,2018-04-01,2018,4,April,Rainy,22.72,7.12
Androy,-25.0333,46.0833,2018-05-01,2018,5,May,Dry,21.51,3.15
Androy,-25.0333,46.0833,2018-06-01,2018,6,June,Dry,19.92,0.64
Androy,-25.0333,46.0833,2018-07-01,2018,7,July,Dry,18.79,6.08
Androy,-25.0333,46.0833,2018-08-01,2018,8,August,Dry,20.38,0.1
Androy,-25.0333,46.0833,2018-09-01,2018,9,September,Dry,23.56,1.07
Androy,-25.0333,46.0833,2018-10-01,2018,10,October,Dry,23.11,2.14
Androy,-25.0333,46.0833,2018-11-01,2018,11,November,Rainy,24.55,4.89
Androy,-25.0333,46.0833,2018-12-01,2018,12,December,Rainy,27.06,2.39
Androy,-25.0333,46.0833,2019-01-01,2019,1,January,Rainy,27.04,7.26
Androy,-25.0333,46.0833,2019-02-01,2019,2,February,Rainy,26.12,3.07
Androy,-25.0333,46.0833,2019-03-01,2019,3,March,Rainy,25.72,8.97
Androy,-25.0333,46.0833,2019-04-01,2019,4,April,Rainy,24.25,7.22
Androy,-25.0333,46.0833,2019-05-01,2019,5,May,Dry,21.34,4.59
Androy,-25.0333,46.0833,2019-06-01,2019,6,June,Dry,19.76,4.08
Androy,-25.0333,46.0833,2019-07-01,2019,7,July,Dry,18.8,2.76
Androy,-25.0333,46.0833,2019-08-01,2019,8,August,Dry,20.23,1.34
Androy,-25.0333,46.0833,2019-09-01,2019,9,September,Dry,21.01,5.36
Androy,-25.0333,46.0833,2019-10-01,2019,10,October,Dry,24.12,3.15
Androy,-25.0333,46.0833,2019-11-01,2019,11,November,Rainy,24.05,6.49
Androy,-25.0333,46.0833,2019-12-01,2019,12,December,Rainy,25.56,8.28
Androy,-25.0333,46.0833,2020-01-01,2020,1,January,Rainy,25.46,4.81
Androy,-25.0333,46.0833,2020-02-01,2020,2,February,Rainy,26.82,2.46
Androy,-25.0333,46.0833,2020-03-01,2020,3,March,Rainy,23.83,10.33
Androy,-25.0333,46.0833,2020-04-01,2020,4,April,Rainy,22.71,6.58
Androy,-25.0333,46.0833,2020-05-01,2020,5,May,Dry,20.4,5.52
Androy,-25.0333,46.0833,2020-06-01,2020,6,June,Dry,19.0,4.8
Androy,-25.0333,46.0833,2020-07-01,2020,7,July,Dry,18.23,1.76
Androy,-25.0333,46.0833,2020-08-01,2020,8,August,Dry,19.83,0.65
Androy,-25.0333,46.0833,2020-09-01,2020,9,September,Dry,21.22,3.56
Androy,-25.0333,46.0833,2020-10-01,2020,10,October,Dry,21.94,6.39
Androy,-25.0333,46.0833,2020-11-01,2020,11,November,Rainy,26.06,0.98
Androy,-25.0333,46.0833,2020-12-01,2020,12,December,Rainy,27.72,0.75
Androy,-25.0333,46.0833,2021-01-01,2021,1,January,Rainy,29.17,2.16
Androy,-25.0333,46.0833,2021-02-01,2021,2,February,Rainy,28.38,4.64
Androy,-25.0333,46.0833,2021-03-01,2021,3,March,Rainy,25.47,5.95
Androy,-25.0333,46.0833,2021-04-01,2021,4,April,Rainy,23.81,1.51
Androy,-25.0333,46.0833,2021-05-01,2021,5,May,Dry,21.76,1.82
Androy,-25.0333,46.0833,2021-06-01,2021,6,June,Dry,19.38,5.42
Androy,-25.0333,46.0833,2021-07-01,2021,7,July,Dry,19.53,9.38
Androy,-25.0333,46.0833,2021-08-01,2021,8,August,Dry,19.25,1.18
Androy,-25.0333,46.0833,2021-09-01,2021,9,September,Dry,21.56,2.16
Androy,-25.0333,46.0833,2021-10-01,2021,10,October,Dry,23.33,1.63
Androy,-25.0333,46.0833,2021-11-01,2021,11,November,Rainy,25.7,1.64
Androy,-25.0333,46.0833,2021-12-01,2021,12,December,Rainy,27.39,4.59
Androy,-25.0333,46.0833,2022-01-01,2022,1,January,Rainy,24.74,7.87
Androy,-25.0333,46.0833,2022-02-01,2022,2,February,Rainy,25.33,12.97
Androy,-25.0333,46.0833,2022-03-01,2022,3,March,Rainy,24.32,8.26
Androy,-25.0333,46.0833,2022-04-01,2022,4,April,Rainy,23.62,10.01
Androy,-25.0333,46.0833,2022-05-01,2022,5,May,Dry,20.78,1.9
Androy,-25.0333,46.0833,2022-06-01,2022,6,June,Dry,18.54,3.83
Androy,-25.0333,46.0833,2022-07-01,2022,7,July,Dry,19.05,1.83
Androy,-25.0333,46.0833,2022-08-01,2022,8,August,Dry,19.96,3.35
Androy,-25.0333,46.0833,2022-09-01,2022,9,September,Dry,21.48,1.67
Androy,-25.0333,46.0833,2022-10-01,2022,10,October,Dry,25.32,0.38
Androy,-25.0333,46.0833,2022-11-01,2022,11,November,Rainy,26.31,2.27
Androy,-25.0333,46.0833,2022-12-01,2022,12,December,Rainy,26.02,10.72
Androy,-25.0333,46.0833,2023-01-01,2023,1,January,Rainy,25.48,14.2
Androy,-25.0333,46.0833,2023-02-01,2023,2,February,Rainy,25.73,2.19
Androy,-25.0333,46.0833,2023-03-01,2023,3,March,Rainy,24.18,11.88
Androy,-25.0333,46.0833,2023-04-01,2023,4,April,Rainy,23.05,2.34
Androy,-25.0333,46.0833,2023-05-01,2023,5,May,Dry,21.48,1.31
Androy,-25.0333,46.0833,2023-06-01,2023,6,June,Dry,20.41,2.43
Androy,-25.0333,46.0833,2023-07-01,2023,7,July,Dry,19.24,1.63
Androy,-25.0333,46.0833,2023-08-01,2023,8,August,Dry,20.5,1.42
Androy,-25.0333,46.0833,2023-09-01,2023,9,September,Dry,24.36,0.14
Androy,-25.0333,46.0833,2023-10-01,2023,10,October,Dry,24.82,2.72
Androy,-25.0333,46.0833,2023-11-01,2023,11,November,Rainy,25.43,4.91
Androy,-25.0333,46.0833,2023-12-01,2023,12,December,Rainy,26.42,5.87
Androy,-25.0333,46.0833,2024-01-01,2024,1,January,Rainy,25.02,11.75
Androy,-25.0333,46.0833,2024-02-01,2024,2,February,Rainy,25.29,12.55
Androy,-25.0333,46.0833,2024-03-01,2024,3,March,Rainy,25.04,19.38
Androy,-25.0333,46.0833,2024-04-01,2024,4,April,Rainy,22.62,17.62
Androy,-25.0333,46.0833,2024-05-01,2024,5,May,Dry,20.81,7.87
Androy,-25.0333,46.0833,2024-06-01,2024,6,June,Dry,19.6,6.9
Androy,-25.0333,46.0833,2024-07-01,2024,7,July,Dry,19.07,1.31
Androy,-25.0333,46.0833,2024-08-01,2024,8,August,Dry,19.94,4.09
Androy,-25.0333,46.0833,2024-09-01,2024,9,September,Dry,21.8,6.79
Androy,-25.0333,46.0833,2024-10-01,2024,10,October,Dry,23.41,1.36
Androy,-25.0333,46.0833,2024-11-01,2024,11,November,Rainy,28.34,0.88
Androy,-25.0333,46.0833,2024-12-01,2024,12,December,Rainy,29.64,0.72
Anosy,-25.0333,46.9833,2005-01-01,2005,1,January,Rainy,25.11,13.84
Anosy,-25.0333,46.9833,2005-02-01,2005,2,February,Rainy,24.66,7.03
Anosy,-25.0333,46.9833,2005-03-01,2005,3,March,Rainy,23.96,15.73
Anosy,-25.0333,46.9833,2005-04-01,2005,4,April,Rainy,22.58,10.82
Anosy,-25.0333,46.9833,2005-05-01,2005,5,May,Dry,21.19,1.25
Anosy,-25.0333,46.9833,2005-06-01,2005,6,June,Dry,20.15,1.3
Anosy,-25.0333,46.9833,2005-07-01,2005,7,July,Dry,18.61,1.51
Anosy,-25.0333,46.9833,2005-08-01,2005,8,August,Dry,19.97,0.23
Anosy,-25.0333,46.9833,2005-09-01,2005,9,September,Dry,21.26,0.38
Anosy,-25.0333,46.9833,2005-10-01,2005,10,October,Dry,22.56,0.62
Anosy,-25.0333,46.9833,2005-11-01,2005,11,November,Rainy,24.01,1.57
Anosy,-25.0333,46.9833,2005-12-01,2005,12,December,Rainy,25.07,7.75
Anosy,-25.0333,46.9833,2006-01-01,2006,1,January,Rainy,25.57,1.79
Anosy,-25.0333,46.9833,2006-02-01,2006,2,February,Rainy,26.28,1.8
Anosy,-25.0333,46.9833,2006-03-01,2006,3,March,Rainy,26.16,3.18
Anosy,-25.0333,46.9833,2006-04-01,2006,4,April,Rainy,23.76,4.56
Anosy,-25.0333,46.9833,2006-05-01,2006,5,May,Dry,22.06,2.61
Anosy,-25.0333,46.9833,2006-06-01,2006,6,June,Dry,20.92,0.63
Anosy,-25.0333,46.9833,2006-07-01,2006,7,July,Dry,20.23,0.47
Anosy,-25.0333,46.9833,2006-08-01,2006,8,August,Dry,20.64,2.27
Anosy,-25.0333,46.9833,2006-09-01,2006,9,September,Dry,20.3,2.58
Anosy,-25.0333,46.9833,2006-10-01,2006,10,October,Dry,22.87,0.58
Anosy,-25.0333,46.9833,2006-11-01,2006,11,November,Rainy,24.52,2.15
Anosy,-25.0333,46.9833,2006-12-01,2006,12,December,Rainy,25.8,4.26
Anosy,-25.0333,46.9833,2007-01-01,2007,1,January,Rainy,25.07,6.33
Anosy,-25.0333,46.9833,2007-02-01,2007,2,February,Rainy,25.63,11.68
Anosy,-25.0333,46.9833,2007-03-01,2007,3,March,Rainy,24.65,2.79
Anosy,-25.0333,46.9833,2007-04-01,2007,4,April,Rainy,23.75,4.39
Anosy,-25.0333,46.9833,2007-05-01,2007,5,May,Dry,21.6,2.39
Anosy,-25.0333,46.9833,2007-06-01,2007,6,June,Dry,19.69,1.5
Anosy,-25.0333,46.9833,2007-07-01,2007,7,July,Dry,19.62,0.82
Anosy,-25.0333,46.9833,2007-08-01,2007,8,August,Dry,20.17,0.48
Anosy,-25.0333,46.9833,2007-09-01,2007,9,September,Dry,21.22,1.41
Anosy,-25.0333,46.9833,2007-10-01,2007,10,October,Dry,22.59,1.29
Anosy,-25.0333,46.9833,2007-11-01,2007,11,November,Rainy,24.57,2.02
Anosy,-25.0333,46.9833,2007-12-01,2007,12,December,Rainy,25.63,2.72
Anosy,-25.0333,46.9833,2008-01-01,2008,1,January,Rainy,26.3,3.09
Anosy,-25.0333,46.9833,2008-02-01,2008,2,February,Rainy,24.88,10.02
Anosy,-25.0333,46.9833,2008-03-01,2008,3,March,Rainy,23.72,1.99
Anosy,-25.0333,46.9833,2008-04-01,2008,4,April,Rainy,23.3,0.84
Anosy,-25.0333,46.9833,2008-05-01,2008,5,May,Dry,21.19,2.28
Anosy,-25.0333,46.9833,2008-06-01,2008,6,June,Dry,19.64,1.17
Anosy,-25.0333,46.9833,2008-07-01,2008,7,July,Dry,19.33,3.65
Anosy,-25.0333,46.9833,2008-08-01,2008,8,August,Dry,19.45,1.03
Anosy,-25.0333,46.9833,2008-09-01,2008,9,September,Dry,21.98,1.19
Anosy,-25.0333,46.9833,2008-10-01,2008,10,October,Dry,23.62,3.53
Anosy,-25.0333,46.9833,2008-11-01,2008,11,November,Rainy,23.56,2.8
Anosy,-25.0333,46.9833,2008-12-01,2008,12,December,Rainy,25.93,2.46
Anosy,-25.0333,46.9833,2009-01-01,2009,1,January,Rainy,25.9,8.17
Anosy,-25.0333,46.9833,2009-02-01,2009,2,February,Rainy,25.29,2.4
Anosy,-25.0333,46.9833,2009-03-01,2009,3,March,Rainy,25.41,6.04
Anosy,-25.0333,46.9833,2009-04-01,2009,4,April,Rainy,22.18,4.77
Anosy,-25.0333,46.9833,2009-05-01,2009,5,May,Dry,21.42,3.19
Anosy,-25.0333,46.9833,2009-06-01,2009,6,June,Dry,20.79,0.73
Anosy,-25.0333,46.9833,2009-07-01,2009,7,July,Dry,19.26,1.2
Anosy,-25.0333,46.9833,2009-08-01,2009,8,August,Dry,19.63,2.21
Anosy,-25.0333,46.9833,2009-09-01,2009,9,September,Dry,21.35,2.82
Anosy,-25.0333,46.9833,2009-10-01,2009,10,October,Dry,22.28,3.26
Anosy,-25.0333,46.9833,2009-11-01,2009,11,November,Rainy,22.44,6.62
Anosy,-25.0333,46.9833,2009-12-01,2009,12,December,Rainy,24.61,3.9
Anosy,-25.0333,46.9833,2010-01-01,2010,1,January,Rainy,24.88,3.62
Anosy,-25.0333,46.9833,2010-02-01,2010,2,February,Rainy,25.35,2.08
Anosy,-25.0333,46.9833,2010-03-01,2010,3,March,Rainy,24.56,13.8
Anosy,-25.0333,46.9833,2010-04-01,2010,4,April,Rainy,23.62,1.64
Anosy,-25.0333,46.9833,2010-05-01,2010,5,May,Dry,22.56,3.0
Anosy,-25.0333,46.9833,2010-06-01,2010,6,June,Dry,20.51,1.61
Anosy,-25.0333,46.9833,2010-07-01,2010,7,July,Dry,19.6,1.66
Anosy,-25.0333,46.9833,2010-08-01,2010,8,August,Dry,19.83,3.04
Anosy,-25.0333,46.9833,2010-09-01,2010,9,September,Dry,20.51,0.86
Anosy,-25.0333,46.9833,2010-10-01,2010,10,October,Dry,23.09,2.81
Anosy,-25.0333,46.9833,2010-11-01,2010,11,November,Rainy,25.03,0.62
Anosy,-25.0333,46.9833,2010-12-01,2010,12,December,Rainy,24.88,7.13
Anosy,-25.0333,46.9833,2011-01-01,2011,1,January,Rainy,25.58,6.23
Anosy,-25.0333,46.9833,2011-02-01,2011,2,February,Rainy,24.49,12.8
Anosy,-25.0333,46.9833,2011-03-01,2011,3,March,Rainy,24.63,4.29
Anosy,-25.0333,46.9833,2011-04-01,2011,4,April,Rainy,23.52,8.68
Anosy,-25.0333,46.9833,2011-05-01,2011,5,May,Dry,21.37,5.83
Anosy,-25.0333,46.9833,2011-06-01,2011,6,June,Dry,20.25,1.55
Anosy,-25.0333,46.9833,2011-07-01,2011,7,July,Dry,18.91,0.82
Anosy,-25.0333,46.9833,2011-08-01,2011,8,August,Dry,19.81,4.39
Anosy,-25.0333,46.9833,2011-09-01,2011,9,September,Dry,20.78,0.11
Anosy,-25.0333,46.9833,2011-10-01,2011,10,October,Dry,22.48,0.7
Anosy,-25.0333,46.9833,2011-11-01,2011,11,November,Rainy,24.37,2.39
Anosy,-25.0333,46.9833,2011-12-01,2011,12,December,Rainy,24.97,3.28
Anosy,-25.0333,46.9833,2012-01-01,2012,1,January,Rainy,24.64,7.17
Anosy,-25.0333,46.9833,2012-02-01,2012,2,February,Rainy,25.85,3.38
Anosy,-25.0333,46.9833,2012-03-01,2012,3,March,Rainy,24.5,6.38
Anosy,-25.0333,46.9833,2012-04-01,2012,4,April,Rainy,23.07,6.87
Anosy,-25.0333,46.9833,2012-05-01,2012,5,May,Dry,21.61,0.43
Anosy,-25.0333,46.9833,2012-06-01,2012,6,June,Dry,20.79,0.25
Anosy,-25.0333,46.9833,2012-07-01,2012,7,July,Dry,20.39,0.11
Anosy,-25.0333,46.9833,2012-08-01,2012,8,August,Dry,21.32,0.15
Anosy,-25.0333,46.9833,2012-09-01,2012,9,September,Dry,21.56,4.76
Anosy,-25.0333,46.9833,2012-10-01,2012,10,October,Dry,23.31,5.0
Anosy,-25.0333,46.9833,2012-11-01,2012,11,November,Rainy,22.56,6.45
Anosy,-25.0333,46.9833,2012-12-01,2012,12,December,Rainy,24.1,2.93
Anosy,-25.0333,46.9833,2013-01-01,2013,1,January,Rainy,25.74,5.25
Anosy,-25.0333,46.9833,2013-02-01,2013,2,February,Rainy,24.08,19.31
Anosy,-25.0333,46.9833,2013-03-01,2013,3,March,Rainy,23.57,4.04
Anosy,-25.0333,46.9833,2013-04-01,2013,4,April,Rainy,22.75,2.76
Anosy,-25.0333,46.9833,2013-05-01,2013,5,May,Dry,20.61,4.27
Anosy,-25.0333,46.9833,2013-06-01,2013,6,June,Dry,19.19,3.19
Anosy,-25.0333,46.9833,2013-07-01,2013,7,July,Dry,18.54,1.46
Anosy,-25.0333,46.9833,2013-08-01,2013,8,August,Dry,19.14,2.42
Anosy,-25.0333,46.9833,2013-09-01,2013,9,September,Dry,21.5,0.47
Anosy,-25.0333,46.9833,2013-10-01,2013,10,October,Dry,21.73,5.11
Anosy,-25.0333,46.9833,2013-11-01,2013,11,November,Rainy,23.6,6.43
Anosy,-25.0333,46.9833,2013-12-01,2013,12,December,Rainy,23.65,4.22
Anosy,-25.0333,46.9833,2014-01-01,2014,1,January,Rainy,25.31,7.02
Anosy,-25.0333,46.9833,2014-02-01,2014,2,February,Rainy,25.1,5.87
Anosy,-25.0333,46.9833,2014-03-01,2014,3,March,Rainy,25.02,3.95
Anosy,-25.0333,46.9833,2014-04-01,2014,4,April,Rainy,23.48,2.82
Anosy,-25.0333,46.9833,2014-05-01,2014,5,May,Dry,21.58,1.5
Anosy,-25.0333,46.9833,2014-06-01,2014,6,June,Dry,20.6,0.74
Anosy,-25.0333,46.9833,2014-07-01,2014,7,July,Dry,19.92,1.27
Anosy,-25.0333,46.9833,2014-08-01,2014,8,August,Dry,20.21,3.15
Anosy,-25.0333,46.9833,2014-09-01,2014,9,September,Dry,21.03,2.89
Anosy,-25.0333,46.9833,2014-10-01,2014,10,October,Dry,21.97,6.13
Anosy,-25.0333,46.9833,2014-11-01,2014,11,November,Rainy,22.94,5.22
Anosy,-25.0333,46.9833,2014-12-01,2014,12,December,Rainy,24.48,8.66
Anosy,-25.0333,46.9833,2015-01-01,2015,1,January,Rainy,24.54,19.55
Anosy,-25.0333,46.9833,2015-02-01,2015,2,February,Rainy,24.6,4.42
Anosy,-25.0333,46.9833,2015-03-01,2015,3,March,Rainy,23.97,8.21
Anosy,-25.0333,46.9833,2015-04-01,2015,4,April,Rainy,22.86,3.77
Anosy,-25.0333,46.9833,2015-05-01,2015,5,May,Dry,21.59,2.76
Anosy,-25.0333,46.9833,2015-06-01,2015,6,June,Dry,19.9,2.65
Anosy,-25.0333,46.9833,2015-07-01,2015,7,July,Dry,19.32,2.57
Anosy,-25.0333,46.9833,2015-08-01,2015,8,August,Dry,19.85,0.55
Anosy,-25.0333,46.9833,2015-09-01,2015,9,September,Dry,20.76,1.18
Anosy,-25.0333,46.9833,2015-10-01,2015,10,October,Dry,23.74,1.37
Anosy,-25.0333,46.9833,2015-11-01,2015,11,November,Rainy,23.88,4.7
Anosy,-25.0333,46.9833,2015-12-01,2015,12,December,Rainy,25.28,5.53
Anosy,-25.0333,46.9833,2016-01-01,2016,1,January,Rainy,25.23,2.82
Anosy,-25.0333,46.9833,2016-02-01,2016,2,February,Rainy,25.76,2.75
Anosy,-25.0333,46.9833,2016-03-01,2016,3,March,Rainy,25.41,4.45
Anosy,-25.0333,46.9833,2016-04-01,2016,4,April,Rainy,24.01,0.93
Anosy,-25.0333,46.9833,2016-05-01,2016,5,May,Dry,20.92,3.05
Anosy,-25.0333,46.9833,2016-06-01,2016,6,June,Dry,19.75,4.41
Anosy,-25.0333,46.9833,2016-07-01,2016,7,July,Dry,19.38,1.71
Anosy,-25.0333,46.9833,2016-08-01,2016,8,August,Dry,19.95,0.34
Anosy,-25.0333,46.9833,2016-09-01,2016,9,September,Dry,21.64,0.22
Anosy,-25.0333,46.9833,2016-10-01,2016,10,October,Dry,23.44,2.32
Anosy,-25.0333,46.9833,2016-11-01,2016,11,November,Rainy,24.02,4.22
Anosy,-25.0333,46.9833,2016-12-01,2016,12,December,Rainy,25.85,1.3
Anosy,-25.0333,46.9833,2017-01-01,2017,1,January,Rainy,26.74,2.58
Anosy,-25.0333,46.9833,2017-02-01,2017,2,February,Rainy,25.91,13.16
Anosy,-25.0333,46.9833,2017-03-01,2017,3,March,Rainy,24.77,11.49
Anosy,-25.0333,46.9833,2017-04-01,2017,4,April,Rainy,23.04,2.24
Anosy,-25.0333,46.9833,2017-05-01,2017,5,May,Dry,22.13,1.26
Anosy,-25.0333,46.9833,2017-06-01,2017,6,June,Dry,20.84,1.67
Anosy,-25.0333,46.9833,2017-07-01,2017,7,July,Dry,20.02,1.78
Anosy,-25.0333,46.9833,2017-08-01,2017,8,August,Dry,19.69,5.13
Anosy,-25.0333,46.9833,2017-09-01,2017,9,September,Dry,20.69,0.63
Anosy,-25.0333,46.9833,2017-10-01,2017,10,October,Dry,23.46,1.21
Anosy,-25.0333,46.9833,2017-11-01,2017,11,November,Rainy,23.02,2.5
Anosy,-25.0333,46.9833,2017-12-01,2017,12,December,Rainy,24.48,8.02
Anosy,-25.0333,46.9833,2018-01-01,2018,1,January,Rainy,24.16,5.06
Anosy,-25.0333,46.9833,2018-02-01,2018,2,February,Rainy,24.43,14.11
Anosy,-25.0333,46.9833,2018-03-01,2018,3,March,Rainy,24.6,3.94
